자치구,대여소명,기준년월,대여건수,반납건수
송파구,1271. 송파도서관,202506,1215,1228
송파구,1274. 영파여고 앞,202506,1900,1866
송파구,1275. 거여초등학교 옆,202506,597,768
송파구,1277. 성내7교,202506,1253,1261
송파구,1278. 송파구청 교차로,202506,2456,2456
송파구,1279. 마천금호어울림 1차아파트 건너편,202506,371,388
송파구,1280. 송파파크데일 2단지입구 앞 주차장,202506,481,476
송파구,1282. 송파소방서 맞은편(성내4교),202506,1686,2003
송파구,1283. 오금공원 사거리,202506,167,98
송파구,1285. 위례별 유치원 뒤,202506,418,416
송파구,1286. 위례중앙푸르지오 1단지 앞,202506,1333,1326
송파구,1287. 위례아이파크 101동 맞은편,202506,638,646
송파구,1288. 문정중교 사거리,202506,1633,1578
송파구,1289. 풍납토성 서성벽터B,202506,744,809
송파구,1290. 위례송파꿈에그린아파트24단지 앞 성벽 다리 밑,202506,936,933
송파구,1291. 서울체육고등학교 앞,202506,2555,2641
송파구,1293. 석촌호수 서호 사거리,202506,3718,3781
송파구,1295. 잠실역 8번출구,202506,4405,4381
송파구,1296. 석촌호수교차로 (송파나루근린공원 앞),202506,876,871
송파구,1297. 석촌호수교차로(동호 팔각정 앞),202506,3870,3866
송파구,1299. 송파소방서 (방이119안전센터),202506,762,689
송파구,1300. 오륜사거리,202506,909,934
송파구,2601. 석촌호수 아뜰리에,202506,3083,3070
송파구,2603. 송파 글마루 도서관,202506,1108,1115
송파구,2604. 풍납토성 서성벽터A,202506,1987,2139
송파구,2605. 복정역 1번 출구 앞,202506,1935,1951
송파구,2606. 위례동주민센터,202506,2221,2310
송파구,2608. 송파구청,202506,7704,7783
송파구,2609. 보성중고등학교 후문 앞,202506,353,324
송파구,2611. 송파지역자활센터 뒤,202506,3156,3379
송파구,2612. 광평교사거리 인근,202506,93,88
송파구,2613. 잠실나들목,202506,2772,2868
송파구,2614. 가락고등학교 앞,202506,605,540
송파구,2615. 테라타워2,202506,3237,3218
송파구,2616. 거여동 사거리,202506,561,552
송파구,2617. 가락삼환아파트 앞,202506,649,583
송파구,2618. 삼전역 1번출구,202506,2566,2638
송파구,2619. 석촌고분역 4번출구,202506,2348,2499
송파구,2620. 송파나루역 4번 출구옆,202506,6174,6288
송파구,2621. 한성백제역 2번 출구,202506,3867,3888
송파구,2622. 올림픽공원역 3번출구,202506,8003,7984
송파구,2623.석촌동 주민센터,202506,3979,3971
송파구,2625.가락종합 사회복지관,202506,300,295
송파구,"2626.경찰병원역 1,2번 출구 사이",202506,663,656
송파구,2627.문정시영아파트 5동 앞 공원,202506,1596,785
송파구,2628.문정역 1번출구,202506,4187,4402
송파구,2630.서울방이동 고분군,202506,2446,2388
송파구,2631.배명고등학교,202506,867,999
송파구,2632.석촌고분역 2번 출구,202506,3040,3203
송파구,2633.송파학사 옆,202506,1113,1040
송파구,2634.위례포레샤인아파트 2318동,202506,775,831
송파구,2635.잠실새내역 1번출구,202506,2926,2751
송파구,2637. 아시아지하보도 14번 출구,202506,3304,3318
송파구,2639.석촌역 8번출구,202506,4432,4396
송파구,2641.송파역 4번출구,202506,3787,3781
송파구,2642.마천동 성내천 쉼터,202506,1205,1211
송파구,2643.풍납중학교 측면,202506,499,393
송파구,2644. 성내5교,202506,1648,1711
송파구,2645.잠실나들목2(엘스아파트136동),202506,2652,2688
송파구,2646.레이크펠리스101동앞,202506,4327,4512
송파구,2647.잠실 자전거 수리센터 앞,202506,1842,1947
송파구,2648.헬리오시티 112동 앞,202506,1522,1505
송파구,2649.오금공원사거리2,202506,363,267
송파구,2650.위례22단지 2208동 다리앞,202506,532,533
송파구,2651.경찰병원역 3번출구 앞,202506,1735,1730
송파구,2652.송파 레미니스1단지 102동 앞,202506,996,880
송파구,2653.올림픽공원사거리(선수촌아파트),202506,1741,1716
송파구,2654.올림픽선수촌아파트 136동 앞,202506,941,766
송파구,2655.송이공원,202506,1101,798
송파구,2656.풍납동 아이파크 107동 앞,202506,1421,1415
송파구,2657.송파 파인타운 11단지 ,202506,748,736
송파구,2658.가락몰 업무동,202506,1844,1865
송파구,2659.서울친환경유통센터,202506,253,241
송파구,4452. 삼성SDS,202506,3999,4074
송파구,4453. 위례중앙푸르지오 201동 앞,202506,1821,1803
송파구,4454. 위례 포레샤인 1809동 부근,202506,365,138
송파구,4457. 아산병원 기숙사 부근,202506,5440,5807
송파구,4458. 가락2동주민센터 인근,202506,538,540
송파구,4460. 올림픽훼미리아파트 112동 앞,202506,1522,1522
송파구,4461. 한양3차아파트 3동 앞,202506,260,251
송파구,4462. 가락중학교 앞,202506,802,757
송파구,4463. 방이역 2번 출구,202506,964,957
송파구,4464. 올림픽공원 북2문 A,202506,1609,1632
송파구,4465. 건영아파트앞 사거리,202506,1885,1874
송파구,4468. 가락1동주민센터 ,202506,1517,1513
송파구,4469. 거여동 어울림아파트  102동앞,202506,578,571
송파구,4472. 송파파크데일 1단지 115동 건너편,202506,580,570
송파구,4473. 마천금호어울림 1차 102동앞,202506,207,208
송파구,4474. 가락현대 1차 11동 앞,202506,534,413
송파구,4475. 송파파인타운 4단지 403동,202506,524,523
송파구,4478. 문정근린공원2,202506,1195,1195
송파구,4479. 문정중학교,202506,264,253
송파구,4480. 가락시장 남1문 사거리,202506,846,851
송파구,4481. 올림픽공원 북2문 B,202506,2760,2802
송파구,4483. 잠실나들목4,202506,2315,2404
송파구,4484. 잠실나루역4번출구뒤,202506,2560,2563
송파구,4485. 잠실나루역 고가하부,202506,985,715
송파구,4486. 홈플러스 잠실점,202506,3036,3094
송파구,"4488. 문현중,고등학교 사이",202506,287,284
송파구,4490. 송파파인타운 10단지 1005동,202506,364,352
송파구,4491. 장지역 1번출구,202506,1651,1672
송파구,4493. 마천사거리 2,202506,472,467
송파구,4496. 잠실 파크리오 120동 앞,202506,1830,1830
송파구,4497. 아시아선수촌아파트 교차로,202506,2255,2317
송파구,4499. 세양청마루 101동 앞,202506,1098,556
송파구,4852. 서울복합물류 게이트 1,202506,1821,1902
송파구,4854. 가락시장역 2번 출구,202506,1668,1671
송파구,4855. 거여5단지 503동 앞,202506,644,631
송파구,4856. 올림픽공원 서1문 앞,202506,1967,1982
송파구,4857. 올림픽공원 장미광장,202506,1028,975
송파구,4859. 잠실나루 나들목,202506,2244,2219
송파구,4860. 가락쌍용2차아파트 103동,202506,1000,948
송파구,4862. 성내교 남단,202506,637,544
송파구,4863. 잠실나들목5,202506,544,599
송파구,4864. 송파사거리,202506,3309,3296
송파구,4865. 한성백제역 1번출구 뒤,202506,4006,4038
송파구,4867. 가락대림아파트 앞,202506,1097,1072
송파구,4868. 석촌호수 서호 남단,202506,3458,3494
송파구,4870. 몽촌토성역 3번 출구,202506,6735,6695
송파구,4871. 오금동 대림아파트 정문,202506,825,727
송파구,4872. 개롱역 3번 출구 뒤,202506,1383,1383
송파구,4873. 개롱역사거리 2번 출구,202506,1449,1471
송파구,4874. 탄천1교 하부보도,202506,889,923
송파구,4875. 위례포레샤인13단지,202506,527,529
송파구,4879. 마천청소년센터,202506,168,172
송파구,4880. 송파청소년센터,202506,1133,1146
송파구,4881. 거여동사거리 송파둘레길 입구,202506,221,219
송파구,4882. 위례포레샤인18단지 1802동,202506,385,335
송파구,4883. 위례포레샤인18단지 1812동,202506,310,40
송파구,4884. H비즈니스파크,202506,2176,2266
송파구,4885. 가든파이브 리빙관,202506,510,513
송파구,4886. 배명고등학교 건너편,202506,1108,1122
송파구,4887. 호돌이상가,202506,1029,1022
송파구,4888. 둔촌오륜역 2번출구,202506,688,630
송파구,4889. 마천역 1번 출구 인근②,202506,886,854
송파구,4891. 위례포레나송파,202506,778,774
송파구,4892. 성내유수지 체육공원,202506,464,384
송파구,4893. 문정법조단지12,202506,2930,3347
송파구,4895. 송파레이크힐 상가,202506,1305,1306
송파구,4896. 송파레이크힐,202506,95,94
송파구,4897. 잠실주공5단지1,202506,3533,3593
송파구,5152.이스트폴 105동 방면 입구,202506,911,743
송파구,5751. 송파여성축구장,202506,589,560
송파구,5752. 풍납백제문화공원 옆 인근,202506,3167,3354
송파구,5753. 호반써밋,202506,806,784
송파구,5756. 극동아파트,202506,1233,1202
송파구,5758. 올림픽선수기자촌아파트 123동 근처,202506,858,560
송파구,5759. 풍납근린공원,202506,1089,1085
송파구,5760. 풍납사거리 성내유수지,202506,1200,1226
송파구,5761. 버섯분수대,202506,1186,1191
송파구,5763. 세륜초등학교 건너편,202506,335,238
송파구,5764. 한국체육대학교,202506,928,927
송파구,5765. 삼전동주민센터 건너편,202506,2725,3181
송파구,5766. 북위례1,202506,471,225
송파구,5767. 북위례2,202506,339,307
송파구,5768.방이삼거리,202506,6779,6865
송파구,5773. 송파시그니처롯데캐슬,202506,407,428
송파구,5774. 가락본동주민센터 인근,202506,1675,1688
송파구,5775. 가락시장역 5번출구,202506,1071,1171
송파구,5777. 호반써밋12단지,202506,548,518
송파구,5778. 북위례3,202506,647,271
송파구,5779. 나래교,202506,340,342
송파구,5780. 송파세무서,202506,372,372
송파구,5781. 올림픽공원 수영장,202506,4244,4439
송파구,5782. 오금현대 아파트 상가입구 앞,202506,870,870
양천구,4507. 신정제일시장,202506,1251,1231
양천구,4508. 유원목동아파트 103동 앞,202506,4018,4130
양천구,4509. 서울영상고교 입구,202506,3601,3906
양천구,4510. 신정네거리역 교차로,202506,1834,1790
양천구,4512. 목동13_14단지 사거리,202506,1468,1097
양천구,4514. 목동성당 앞,202506,3424,3293
양천구,4515. 동문굿모닝탑,202506,3750,3780
양천구,4517. 성보하이드로빌딩,202506,1208,1232
양천구,4518. 청기와빌딩,202506,947,997
양천구,4520. 대성유니드아파트,202506,1043,1415
양천구,4522. 신곡시장,202506,1781,2418
양천구,4523. 구립양천어르신요양센터,202506,126,68
양천구,4526. 목동아파트2단지 222동 앞,202506,1629,1650
양천구,4527. 목동신시가지아파트6단지,202506,2574,2551
양천구,4528. 양천구청역 1번출구,202506,1551,1532
양천구,4530. 방아다리어린이공원,202506,1138,1094
양천구,4531. 목동아파트 613동 앞,202506,4151,4173
양천구,4532. 목동현대아파트 후문 앞,202506,1831,1822
양천구,4535. 목동12단지 아파트,202506,3297,3264
양천구,4536. 양천해누리체육공원,202506,1357,1854
양천구,4537. 서울남부지방검찰청 후문 ,202506,1825,1585
양천구,4538. 양천공영차고지,202506,257,257
양천구,4539. 목동7단지아파트 A상가,202506,1191,1084
양천구,4540. 목동역 3번 출구,202506,3917,4338
양천구,4541. 갈산문화예술센터,202506,2411,2484
양천구,4543. 오목교역 6번 출구,202506,4679,5029
양천구,4544.경창시장,202506,1021,1592
양천구,4545. 청소년음악센터,202506,944,883
양천구,4546. 목동운동장 주경기장,202506,347,333
양천구,4547. 목동역 2번 출구,202506,3715,3680
양천구,700. KB국민은행 염창역 지점 앞,202506,1625,1441
양천구,701. 목동사거리 부근,202506,2004,1975
양천구,702. 목4동주민센터 옆,202506,2674,2658
양천구,703. 오목교역 7번출구 앞,202506,3743,3988
양천구,704. 남부법원검찰청 교차로,202506,3113,3047
양천구,706. 신정네거리역,202506,1347,1210
양천구,708. 서울출입국관리사무소 앞,202506,4777,4844
양천구,709. 신정3동 현장민원실 앞,202506,967,823
양천구,710. 금옥여고보도육교,202506,705,700
양천구,711. 신일해피트리아파트 앞,202506,1390,370
양천구,712. 강월초교입구 사거리,202506,883,1295
양천구,713. 양서중학교 옆,202506,798,757
양천구,714. 한국SGI 양천문화회관 앞,202506,841,679
양천구,716.신정6동 주민센터 인근,202506,1693,1653
양천구,719. 홍익병원앞 교차로,202506,1642,1619
양천구,720. 서울강월초등학교 앞,202506,868,391
양천구,722. 경서농협 버스정류장(우리은행신정동지점방향),202506,1467,1522
양천구,723. SBS방송국,202506,2203,2278
양천구,724. 계남공원 입구 주출입구 좌측,202506,395,280
양천구,725. 양강중학교앞 교차로,202506,277,273
양천구,726. 목동3단지 시내버스정류장,202506,4642,4633
양천구,729. 서부식자재마트 건너편,202506,1774,1932
양천구,731. 서울시 도로환경관리센터,202506,3435,3519
양천구,733. 신정이펜하우스314동,202506,1093,482
양천구,734. 신트리공원 입구,202506,3315,3302
양천구,735. 영도초등학교,202506,3177,3384
양천구,736. 오솔길공원,202506,1248,1325
양천구,737. 장수공원,202506,719,566
양천구,739. 신월사거리,202506,1163,1268
양천구,740. 으뜸공원,202506,1504,1754
양천구,741. 화곡로 입구 교차로,202506,724,718
양천구,742. 등촌역 5번 출구 뒤,202506,1067,1066
양천구,743. 현대6차아파트 101동 옆,202506,1222,1377
양천구,744. 신목동역 2번 출구,202506,3784,3773
양천구,745. 강서초등학교,202506,624,722
양천구,746. 목동2단지 상가,202506,4414,4373
양천구,747. 목동3단지 상가,202506,3163,3188
양천구,748. 목동운동장,202506,621,645
양천구,749. 이대목동병원보도육교,202506,1816,1837
양천구,750. 연의근린공원 건너편,202506,1143,1172
양천구,752. 성원2차 아파트,202506,1039,930
양천구,754. 목동1단지아파트 118동 앞,202506,2448,2487
양천구,755. 목동1단지아파트 상가 앞,202506,3482,3449
양천구,756. 목동주차장,202506,1740,1742
양천구,757. 신정이펜하우스 1단지아파트 입구 사거리,202506,733,366
양천구,758. 한사랑교회 앞,202506,1641,1624
양천구,759. 보아스아파트 앞,202506,738,840
양천구,760. 잣절보도육교 아래,202506,510,525
양천구,762. 오목로 무중력지대 앞,202506,1108,961
양천구,763. 목동11단지 아파트,202506,1547,1294
양천구,765. 오목교역 3번출구,202506,6072,6547
양천구,766. 신목동역 3번출구,202506,1751,1732
양천구,767.신정숲속마을아파트,202506,851,419
양천구,768.목동5단지아파트 501동,202506,2389,2384
양천구,769.CBS방송국 앞,202506,6423,6522
양천구,770.목동역5번출구,202506,4395,4632
양천구,771.목동아파트 703동 앞,202506,2939,2990
양천구,"773.염창역 3, 4번 출구 사이",202506,1770,1765
양천구,774.등촌역 4번 출구 ,202506,930,920
양천구,775.세종그랑시아 앞(102동),202506,835,769
양천구,776.목마공원,202506,581,559
양천구,777.신월6차보람아파트 앞,202506,1353,1364
양천구,779. 신정1동 주민센터 앞,202506,4099,4424
양천구,780.신정교 하부,202506,3603,3928
양천구,781.신정보도육교 아래,202506,5579,5517
양천구,782.서남병원 후문,202506,723,667
양천구,"785.양천구청, 보건소 사잇길",202506,6172,6388
양천구,786.목동아파트 8단지 상가동 앞,202506,2616,2607
양천구,787.양천아파트 입구,202506,4066,3911
양천구,788.양천구청역 2번출구 옆,202506,3228,3341
양천구,791.현대하이페리온,202506,3415,3408
양천구,792.목동트라팰리스 웨스턴에비뉴,202506,6155,6275
양천구,793.목동5단지아파트 534동,202506,3518,3480
양천구,794.양천문화회관,202506,3518,3581
양천구,795.양천 해누리타운,202506,3761,3688
양천구,796.목동아파트 14단지 B상가 앞,202506,2787,2834
양천구,797.목동아파트 1422동 1434동 사잇길,202506,4623,4681
영등포구,200. 국회의원회관,202506,188,174
영등포구,201. 진미파라곤 앞,202506,1799,1751
영등포구,202. 국민일보 앞,202506,4797,5012
영등포구,203. 국회의사당역 3번출구 옆,202506,2430,2410
영등포구,204. 국회의사당역 5번출구 옆,202506,1682,1654
영등포구,205. 산업은행 앞,202506,2441,2447
영등포구,206. KBS 앞,202506,3088,3013
영등포구,207. 여의나루역 1번출구 앞,202506,7210,7079
영등포구,209. 유진투자증권빌딩 앞,202506,4815,5220
영등포구,213. KT앞,202506,2706,2383
영등포구,214. 금융감독원 앞,202506,1583,1572
영등포구,215. 여의도고교 앞,202506,1929,1932
영등포구,217. NH농협은행 앞,202506,3919,3918
영등포구,219. 롯데캐슬엠파이어 옆,202506,2703,2704
영등포구,220. 미성아파트 A동 앞,202506,1691,1658
영등포구,221. 여의도초교 앞,202506,1809,1763
영등포구,222. 시범아파트버스정류장 옆,202506,2100,2107
영등포구,223. 진주아파트상가 앞,202506,1375,1273
영등포구,224. 롯데캐슬 앞,202506,2546,2508
영등포구,225. 앙카라공원 앞,202506,1810,1722
영등포구,226. 샛강역 1번출구 앞,202506,2398,2192
영등포구,227. 양평1나들목 보행통로 입구,202506,2854,2967
영등포구,228. 선유도역 3번출구 앞,202506,4332,4465
영등포구,229. 양평1 보행육교 앞,202506,2616,2642
영등포구,230. 영등포구청역 1번출구,202506,8886,8841
영등포구,231. 남부고용노동지청 남측,202506,2753,2766
영등포구,232. 양평우림 이비즈센타 앞,202506,3257,3232
영등포구,233. 양평1동 YP센터 앞,202506,1103,1205
영등포구,235. 신길동 우리은행 옆,202506,887,860
영등포구,236. 문래동자이아파트 앞,202506,3742,3742
영등포구,238. 제2구민체육센타 앞,202506,3134,3128
영등포구,239. 유스호스텔 앞,202506,1495,1412
영등포구,240. 문래역 4번출구 앞,202506,4415,4164
영등포구,241. 신길우성1차아파트 앞 공원,202506,1158,1159
영등포구,242. 신길선원가와인아파트 앞,202506,1126,639
영등포구,243. 이앤씨드림타워 앞,202506,4109,4157
영등포구,244. 영등포삼환아파트 앞,202506,2337,2201
영등포구,245. 삼성생명 당산사옥 앞,202506,3581,3604
영등포구,247. 당산역 10번출구 앞,202506,6136,6196
영등포구,248. 초원아파트 앞,202506,1397,1384
영등포구,249. 여의도중학교 옆,202506,1620,1617
영등포구,250. 대림아파트 사거리,202506,735,726
영등포구,251. 서울지방병무청 버스정류장,202506,879,732
영등포구,252. 보라매역4번출구,202506,1672,1898
영등포구,254. 도림신협 앞,202506,2015,2149
영등포구,255. 도림사거리,202506,1757,1772
영등포구,256. 동아에코빌입구,202506,1329,1251
영등포구,258. 신길역3번출구,202506,2034,2032
영등포구,259. 대방역6번출구,202506,3468,3569
영등포구,260. 여의도 마리나선착장 앞,202506,501,452
영등포구,263. 근로자회관 사거리,202506,4148,4259
영등포구,264. 교보생명보험 앞,202506,2157,1858
영등포구,265. 영등포유통상가 사거리,202506,2281,2151
영등포구,266. 영등포청과시장 사거리,202506,1884,1845
영등포구,267. 삼성화재 사옥 옆,202506,2678,2557
영등포구,268. 그랜드컨벤션센터 앞,202506,2812,2790
영등포구,270. 증권거래소후문교차로,202506,1373,1359
영등포구,271. 샛강생태공원방문자센터 앞,202506,748,552
영등포구,272. 당산육갑문,202506,7468,7659
영등포구,275. 신동아아파트,202506,3547,3701
영등포구,276. 영등포로터리2,202506,1356,1362
영등포구,278. 쌍용플레티넘오피스텔,202506,3354,3082
영등포구,279. 영등포 푸르지오 아파트 B,202506,2282,1904
영등포구,280. 양평동6차현대아파트 앞,202506,3776,3796
영등포구,281. 대림신동아아파트 앞,202506,1335,1325
영등포구,282. 신한은행 대림동지점,202506,871,955
영등포구,283. 아크로타워 스퀘어(영등포시장),202506,3174,3076
영등포구,284. 센트럴 푸르지오 시티 앞,202506,2619,2301
영등포구,285. 콤텍시스템 앞,202506,900,989
영등포구,286. 우성아파트 교차로,202506,1272,1316
영등포구,287. 영등포전화국사거리 (서강어린이공원),202506,2589,2590
영등포구,288. 쌍용예가(구청별관),202506,1541,1547
영등포구,289. 대림3동사거리,202506,1529,1571
영등포구,290. 새말소공원,202506,3088,2865
영등포구,291. 문래동 하이테크 시티,202506,1921,1886
영등포구,292. 영일 어린이공원,202506,1640,1598
영등포구,293. 충북 미래관,202506,3032,2802
영등포구,295.영등포공원 분수대 앞,202506,365,362
영등포구,296.KT플라자 영등포점,202506,3161,3126
영등포구,297.국회3문,202506,321,319
영등포구,298.KBS 연구동 건너편,202506,580,462
영등포구,299.여의도 순복음교회,202506,579,578
영등포구,3201.당산skv1센터,202506,1829,1824
영등포구,3202.당산롯데캐슬프레스티지,202506,3619,3554
영등포구,3203.도림동배드민턴체육관,202506,1512,1529
영등포구,3204.도림고가도로 밑,202506,1621,1562
영등포구,3205.문래현대2차,202506,2603,2677
영등포구,3206.문래동 주민센터,202506,1573,1566
영등포구,3207.양남사거리1,202506,762,708
영등포구,3211.신길 래미안 프레비뉴,202506,663,656
영등포구,3212.신풍역 6번출구,202506,1291,1289
영등포구,3214.영등포 푸르지오 아파트 A,202506,2182,2031
영등포구,3215.강변삼성래미안,202506,1828,1614
영등포구,3219.영등포역 1번출구,202506,4009,4463
영등포구,3220.래미안에스티움 앞 (신풍로),202506,1311,1313
영등포구,3221.서울특별시 남부교육지원청,202506,1096,1042
영등포구,4552. 코레일유통본사,202506,796,792
영등포구,4553. 당산삼성2차아파트,202506,3165,2942
영등포구,4555. 대림우성2차아파트,202506,620,643
영등포구,4556. 리버뷰신안인스빌1차 후문,202506,1658,1717
영등포구,4557. 리버뷰신안인스빌2차 후문,202506,2028,1873
영등포구,4558. 대영중고 후문,202506,1270,1368
영등포구,4559. 신길역 2번출구,202506,2017,1544
영등포구,4560. 양평동성원아파트,202506,1754,1755
영등포구,4561. 양평역 1번출구,202506,4497,4487
영등포구,4563. 여의도 은하아파트,202506,812,775
영등포구,4564. 63스퀘어,202506,2766,2840
영등포구,4565. 영등포 신세계백화점,202506,6308,6285
영등포구,4566. 대림성원상떼빌아파트,202506,2041,2379
영등포구,4567. 한림대학교 강남성심병원 신관,202506,1872,2038
영등포구,4569. 힐스테이트클래시안아파트,202506,1448,1477
영등포구,4571. 문래동롯데캐슬아파트,202506,4737,4694
영등포구,4573. 두산위브아파트,202506,857,844
영등포구,4574. 영등포시장역 포레나영등포,202506,5149,5140
영등포구,4575. 대림동 e편한세상영등포아델포레,202506,2559,2707
영등포구,4576.보라매sk뷰 108동 앞,202506,941,950
영등포구,4578.보라매sk뷰,202506,552,498
영등포구,4579. 국회의사당 본관,202506,594,439
영등포구,4580. 국회제2의원회관,202506,629,613
영등포구,4581. 국회소통관,202506,569,567
영등포구,4582. 국회도서관,202506,562,549
영등포구,4583. 의정관,202506,271,258
영등포구,4584. 국회2문,202506,261,218
영등포구,4585. 국회6문,202506,552,553
영등포구,4588.양남사거리2,202506,1106,1062
영등포구,4589. KRX한국거래소(1),202506,1206,1208
영등포구,4591. 신길자이아파트,202506,928,195
영등포구,4592. 신길우성4차아파트,202506,1798,2010
영등포구,4594. 양평교 영등포대여소,202506,2577,2642
영등포구,4598. 오목교 동측 지하보도,202506,2292,2320
영등포구,4599. 대림우성아파트 사거리,202506,517,541
영등포구,4600. 서울 영등포구 우체국,202506,2034,2020
영등포구,4601.양평역2번출구 뒤,202506,1359,1156
영등포구,5851. 도림천 건널목 위,202506,1894,1792
영등포구,5852. 대림동현대2차 201동 앞,202506,282,257
영등포구,5853. 여의도역2번출구 앞,202506,2064,2060
영등포구,5857. U레지던스 앞,202506,975,1072
영등포구,5858. 영등포역5번출구,202506,5631,6255
영등포구,5859. 여의도 삼부아파트,202506,2308,2300
영등포구,5860. 어울림병원 앞,202506,1380,1518
영등포구,5861. 보라주유소 앞,202506,830,844
영등포구,5862. 당산역11번출구,202506,4594,4611
영등포구,5864.장훈고 앞,202506,857,960
영등포구,5865.더리브오피스텔 앞,202506,2412,2215
영등포구,5866.포레나 당산,202506,3930,3819
영등포구,5867. H타워 앞,202506,3538,3323
영등포구,5868. 로프트시티오피스텔,202506,2703,2692
영등포구,5869. 영등포아트홀 앞,202506,1254,1241
영등포구,5870. LG트윈타워 앞,202506,4226,4062
영등포구,5871. 건영상가 앞,202506,653,676
영등포구,5872. 서경팰리스 앞,202506,1012,1048
영등포구,5876. 에이스하이테크시티 4동 앞,202506,1201,1268
영등포구,5877. 문래동 꽃밭정원,202506,1103,1032
영등포구,5878. 우리은행 앞,202506,2570,2624
영등포구,5879. 국회도서관 2문 앞,202506,259,230
영등포구,5880. 국회박물관,202506,142,118
영등포구,5881. 세계청소년NGO교육문화원,202506,2128,2126
영등포구,5882. 휴젠느,202506,3581,3566
영등포구,5883. 영문초사거리,202506,3228,3278
영등포구,5884. GS강서타워,202506,2385,2425
영등포구,5885. 신정교하부(도림천역 방면),202506,1426,1189
영등포구,5886.신풍역 2번출구,202506,1916,1901
영등포구,5887.나루마을 마당공원,202506,1879,1900
영등포구,5888.여의도성당,202506,119,72
영등포구,5889.의원회관출입구 앞,202506,126,84
용산구,4603. 한강GS에클라트 건너편 교통섬,202506,853,744
용산구,4604. 원효로다목적체육관 앞,202506,577,542
용산구,"4605. 노들섬 다목적홀(동쪽) 숲, 앞",202506,700,694
용산구,4607. 국립중앙박물관 -용산가족공원 앞,202506,441,387
용산구,4608. 국립중앙박물관 정문 앞,202506,310,204
용산구,4609. 파크타워 104동 앞,202506,389,401
용산구,4610. 한남나인원 105동 앞,202506,419,442
용산구,4611. 국제루터교회 앞,202506,218,184
용산구,4612. 이태원로 255,202506,123,84
용산구,4613. 서울갤러리아 앞,202506,172,142
용산구,4615. 크라운호텔앞 버스정류소,202506,691,730
용산구,4616. 신용산지하차도 앞,202506,700,745
용산구,4617. 동원베네스트 건너편,202506,134,134
용산구,4618. 풍전아파트 건너편,202506,908,957
용산구,4619. 한강트럼프월드3차 앞,202506,1518,1514
용산구,4620. 삼각지역 14번 출구 앞(교통섬),202506,1343,1397
용산구,4621. 남산도서관 앞,202506,543,139
용산구,4622. 한강중학교 앞 버스정류장,202506,463,477
용산구,4623. 라인프랜즈이태원점 앞,202506,185,120
용산구,4625. 용산공원갤러리앞,202506,472,512
용산구,4627. 효창공원앞역 5번출구 옆,202506,419,389
용산구,4629. 한강초교보도육교 앞,202506,1277,1427
용산구,4632. 용산 푸르지오 파크타운 1단지 앞,202506,483,247
용산구,4633. 센트럴파크타워 앞,202506,2148,2238
용산구,4634. 이태원역 3번 출구,202506,677,585
용산구,4636. 용산구꿈나무종합타운 앞,202506,1040,1213
용산구,4637. 용산시티파크 101동 앞,202506,669,666
용산구,4638. 청파동삼거리 앞,202506,903,1006
용산구,4639. 동빙고근린공원,202506,940,1095
용산구,4640. 원효로2가 교차로,202506,946,1250
용산구,4641. 아메리칸센터,202506,166,169
용산구,4642. 용산더프라임아파트 101동 앞,202506,475,458
용산구,4643. 한가람아파트 앞,202506,708,750
용산구,800. 목월공원 앞,202506,1403,1382
용산구,802. 한강진역 2번 출구 앞,202506,442,178
용산구,805. 문배어린이공원 앞,202506,1112,1171
용산구,806. 전자랜드 본관 앞,202506,1074,972
용산구,807. 서울역 12번 출구 앞,202506,1137,1164
용산구,808. 서빙고동 금호맨션 앞,202506,425,435
용산구,809. 한남 유수지 복개주차장,202506,827,825
용산구,810. 이태원지하보도,202506,688,655
용산구,811. 녹사평역1번출구,202506,717,233
용산구,813. 삼각지역 3번출구,202506,1027,1081
용산구,815. LIG강촌아파트 103동앞,202506,880,922
용산구,816. 신용산역 6번출구 앞,202506,2147,2158
용산구,817. 삼각지역 4번출구 앞,202506,1054,1047
용산구,818. 숙명여대 입구 교차로,202506,1372,1537
용산구,819. 선린인터넷 고등학교,202506,1484,1523
용산구,820. 청파동입구 교차로,202506,858,857
용산구,822. 이촌1동 마을공원,202506,464,457
용산구,823. 효창동주민센터 앞,202506,404,333
용산구,825. 서빙고동 주민센터 앞,202506,2976,3446
용산구,827. 국군복지단,202506,261,180
용산구,828. 숙대입구역 8번,202506,1100,1275
용산구,829. 한강대교 북단 교차로,202506,2770,2546
용산구,830. 강변삼성스위트아파트 앞,202506,6,5
용산구,832. 이촌1동 주민센터 뒤,202506,1554,1621
용산구,834. 효창공원앞역 3번출구 앞,202506,1454,1657
용산구,835. 남영역 건너편,202506,1197,1227
용산구,836. 현대자동차서비스 앞,202506,1346,1413
용산구,837. 한남나들목 입구,202506,1365,1432
용산구,838. 숙대입구역 4번출구,202506,1547,1737
용산구,839. 보광동 삼성리버빌아파트 앞,202506,714,739
용산구,840. 용산 파크타워 앞,202506,569,592
용산구,841. 신용산역 1번 출구,202506,2052,2147
용산구,843. 이태원관광특구 입구(용산구청방향),202506,627,316
용산구,844. 이촌2동 동원베네스트 아파트 앞,202506,1326,1417
용산구,845. 용산 선인상가,202506,669,696
용산구,846. 용산중학교,202506,1159,1123
용산구,848. 삼각지12번 출구,202506,657,684
